qid,docid,docno,rank,score,query,features
55593,1613,17872,48,9.856183827965173,Monica tells Mike to put the ball in play,[4.68985939 4.02360559]
55593,2765,30477,49,9.846600540413881,Monica tells Mike to put the ball in play,[4.61176872 5.31637999]
55593,2864,31551,50,9.787035818904382,Monica tells Mike to put the ball in play,[4.96756647 5.58431382]
55593,2075,22857,51,9.764113488437452,Monica tells Mike to put the ball in play,[4.72867862 4.2696016 ]
55593,2822,31069,52,9.764113488437452,Monica tells Mike to put the ball in play,[4.72867862 4.2696016 ]
55593,1138,12980,53,9.612973901507015,Monica tells Mike to put the ball in play,[4.55861631 4.04071978]
55593,2570,28182,54,9.612973901507015,Monica tells Mike to put the ball in play,[4.55861631 4.04071978]
55593,5611,61547,55,9.53450696026295,Monica tells Mike to put the ball in play,[4.60675539 4.27633356]
55593,2261,24839,56,9.489139002232692,Monica tells Mike to put the ball in play,[5.11029794 3.22918949]
55593,1595,17707,57,9.412021082325706,Monica tells Mike to put the ball in play,[4.49094881 5.32777591]
55593,2926,32230,58,9.411221182202508,Monica tells Mike to put the ball in play,[4.47327827 5.24547466]
55593,5239,57630,59,9.410018514885184,Monica tells Mike to put the ball in play,[4.15654335 6.87817053]
55593,1758,19524,60,9.32957198155097,Monica tells Mike to put the ball in play,[4.97969551 3.40957883]
55593,3899,43157,61,9.31545088931413,Monica tells Mike to put the ball in play,[4.49162042 4.27855964]
55593,7434,81460,62,9.206548557447755,Monica tells Mike to put the ball in play,[4.42216294 5.78639375]
55593,1184,13424,63,9.160869045173488,Monica tells Mike to put the ball in play,[4.31988614 4.05448952]
55593,1767,19623,64,9.110715630185707,Monica tells Mike to put the ball in play,[4.46128483 5.10328458]
55593,3093,34087,65,9.106234414842202,Monica tells Mike to put the ball in play,[4.38259199 4.27734114]
55593,2776,30642,66,9.082193301894076,Monica tells Mike to put the ball in play,[4.19208477 5.17376704]
55593,2189,24121,67,9.042911453633973,Monica tells Mike to put the ball in play,[4.24920272 4.78631071]
55593,6459,71143,68,8.86469113997272,Monica tells Mike to put the ball in play,[4.16875124 5.21168463]
55593,5320,58400,69,8.799430156750729,Monica tells Mike to put the ball in play,[4.71799603 2.05563592]
55593,683,7830,70,8.749379628825695,Monica tells Mike to put the ball in play,[4.1072761  4.05121035]
55593,490,5394,71,8.714782391858297,Monica tells Mike to put the ball in play,[4.18062449 4.26753367]
55593,6979,76623,72,8.532085473535274,Monica tells Mike to put the ball in play,[3.98653128 5.06675924]
55593,6219,68322,73,8.472085656713592,Monica tells Mike to put the ball in play,[3.92106596 4.6718681 ]
55593,7026,77079,74,8.472085656713592,Monica tells Mike to put the ball in play,[3.92106596 4.6718681 ]
55593,4399,48535,75,8.37841318847406,Monica tells Mike to put the ball in play,[4.78806019 2.95891888]
55593,1775,19709,76,8.37560642480745,Monica tells Mike to put the ball in play,[3.90089267 5.03176515]
55593,1143,13008,77,8.347039662166203,Monica tells Mike to put the ball in play,[4.27399122 3.91324723]
55593,5872,64474,78,8.347039662166203,Monica tells Mike to put the ball in play,[4.27399122 3.91324723]
55593,3778,41845,79,8.297494976608315,Monica tells Mike to put the ball in play,[3.82265381 4.63287931]
55593,1559,17423,80,8.27448933313753,Monica tells Mike to put the ball in play,[4.2637965  2.76637224]
55593,2936,32310,81,8.27448933313753,Monica tells Mike to put the ball in play,[4.2637965  2.76637224]
55593,6733,74050,82,8.27448933313753,Monica tells Mike to put the ball in play,[4.2637965  2.76637224]
55593,2597,28483,83,8.226337871863455,Monica tells Mike to put the ball in play,[4.61504313 3.21712525]
55593,4823,53223,84,8.078603177502425,Monica tells Mike to put the ball in play,[4.15565733 4.56686413]
55593,2336,25636,85,8.075497079687299,Monica tells Mike to put the ball in play,[4.48035193 3.36726168]
55593,2213,24403,86,8.034825632755119,Monica tells Mike to put the ball in play,[4.08443161 2.9205992 ]
55593,1530,16984,87,8.024849854119712,Monica tells Mike to put the ball in play,[3.82926412 4.23090907]
55593,5676,62296,88,8.024849854119712,Monica tells Mike to put the ball in play,[3.82926412 4.23090907]
55593,5388,59274,89,7.919225450354624,Monica tells Mike to put the ball in play,[3.77548972 4.84686257]
55593,2161,23835,90,7.911082279293081,Monica tells Mike to put the ball in play,[4.32241296 2.25960777]
55593,5977,65801,91,7.911082279293081,Monica tells Mike to put the ball in play,[4.32241296 2.25960777]
55593,7823,85720,92,7.911082279293081,Monica tells Mike to put the ball in play,[4.32241296 2.25960777]
55593,1760,19563,93,7.84544835601225,Monica tells Mike to put the ball in play,[4.23949801 3.09409139]
55593,441,4823,94,7.831271673909899,Monica tells Mike to put the ball in play,[4.29208319 3.51250182]
55593,3582,39602,95,7.808654452193496,Monica tells Mike to put the ball in play,[3.92557003 3.01564442]
55593,2170,23918,96,7.754655773713866,Monica tells Mike to put the ball in play,[4.15821951 3.18097369]
55593,2791,30790,97,7.754655773713866,Monica tells Mike to put the ball in play,[4.15821951 3.18097369]
55593,3046,33573,98,7.7112982816362745,Monica tells Mike to put the ball in play,[3.60044903 4.9363392 ]
55593,2270,24970,99,7.6656108062559785,Monica tells Mike to put the ball in play,[3.47230334 4.47872881]
10954,2629,28893,0,22.289417283027603,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[11.11159859  9.02210556]
10954,5595,61367,1,20.123779796094205,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[9.58973582 8.15058113]
10954,229,2419,2,18.8649156799422,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[8.81393599 9.21800932]
10954,2129,23388,3,18.12396418588625,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[8.75670625 9.92617116]
10954,1702,18859,4,17.645016961452832,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[8.11237655 8.05955209]
10954,595,6658,5,17.206432694183505,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[8.95647084 6.04792789]
10954,3411,37611,6,16.457023341136495,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[8.28647961 6.41583438]
10954,3974,43925,7,15.618380838768246,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.88141861 6.45779986]
10954,7669,84013,8,15.440215286371014,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.96797987 4.6304166 ]
10954,7415,81337,9,15.167462727655327,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.62087672 5.57994498]
10954,7671,84026,10,14.661807499465656,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.31182747 6.34745437]
10954,1112,12706,11,14.659351772542516,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.42657784 4.65729316]
10954,2876,31659,12,14.555674174544954,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.21193869 5.99404383]
10954,362,3997,13,14.54444310626613,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.21890249 7.19355952]
10954,5904,64849,14,14.359448083401615,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.30415004 4.86260959]
10954,1411,15853,15,14.30558970883629,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.1776321  3.42844036]
10954,614,6936,16,14.269737458243721,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.86767969 6.1166264 ]
10954,2070,22788,17,14.152711937856123,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.20934104 7.58414479]
10954,7515,82372,18,14.075813513650438,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.21918506 6.30641876]
10954,5456,59994,19,14.062699043784399,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[7.06427141 6.9526519 ]
10954,3715,40955,20,13.991107652830273,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.72500206 6.18671756]
10954,2524,27765,21,13.985220672638906,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.96225295 5.13976889]
10954,1981,21826,22,13.970824738019532,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.81791814 6.13831041]
10954,2469,27054,23,13.750276059917681,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.59751058 6.49957322]
10954,889,10213,24,13.747795800800624,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.23944089 8.94138055]
10954,7681,84121,25,13.725316684695025,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.82446123 5.31668013]
10954,7690,84233,26,13.570120174057518,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.437582   6.25811592]
10954,4492,49617,27,13.541633476120126,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.50691501 5.2923935 ]
10954,906,10314,28,13.452172168125674,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.42076498 4.54946715]
10954,2584,28326,29,13.452172168125674,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.42076498 4.54946715]
10954,4388,48445,30,13.371272939119098,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.39709476 6.09467046]
10954,859,9780,31,13.259244043837196,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.30833717 5.39714138]
10954,1722,19090,32,13.259244043837196,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.30833717 5.39714138]
10954,63,755,33,13.062541191494542,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.12615652 4.77427421]
10954,3755,41489,34,13.062541191494542,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.12615652 4.77427421]
10954,6204,68185,35,13.062541191494542,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.12615652 4.77427421]
10954,934,10688,36,12.889274074747274,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.31743541 6.30265161]
10954,3353,37031,37,12.837651648631383,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.99060962 5.52404537]
10954,3677,40494,38,12.83429290232425,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.19670605 8.88258175]
10954,7757,84923,39,12.754087248002097,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.99149079 6.91594408]
10954,679,7787,40,12.729964120935641,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.9546639  5.51461499]
10954,14,258,41,12.694845550363109,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.86720966 4.90252661]
10954,1236,13920,42,12.694845550363109,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.86720966 4.90252661]
10954,2390,26152,43,12.694845550363109,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.86720966 4.90252661]
10954,1040,11848,44,12.658557467695552,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.89589187 6.50774443]
10954,4788,52919,45,12.658557467695552,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.89589187 6.50774443]
10954,7897,86486,46,12.658557467695552,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.89589187 6.50774443]
10954,4632,50954,47,12.596225308670887,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.8709914  6.77833071]
10954,3058,33716,48,12.593141957170134,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[6.14745221 6.2839675 ]
10954,7458,81795,49,12.529132671188524,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.86440389 6.37763431]
10954,3901,43183,50,12.44658055899102,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.7272369  6.26419067]
10954,3127,34507,51,12.367184081502494,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.85281421 6.56720814]
10954,2042,22441,52,12.347283595061938,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.6358731  4.97282015]
10954,3994,44234,53,12.347283595061938,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.6358731  4.97282015]
10954,2729,30037,54,12.243319037004312,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.76898697 5.69492253]
10954,2826,31100,55,12.200798864750054,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.7818925 5.5241085]
10954,5703,62592,56,12.200798864750054,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.7818925 5.5241085]
10954,4120,45658,57,12.173836830158715,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.93817018 6.97297373]
10954,1230,13874,58,12.172789729796124,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.68997177 5.69285012]
10954,592,6610,59,12.093784456909994,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.68997177 5.69285012]
10954,5340,58661,60,12.093784456909994,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.68997177 5.69285012]
10954,3620,39981,61,12.053102581201694,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.78688231 5.72559142]
10954,1737,19263,62,12.01824572171731,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.42668426 5.00665447]
10954,2799,30860,63,12.01824572171731,Leonard tries to use his mother s publication as an excuse to stay home with Penny,[5.42668426 5.00665447]
